"ClaimID","ClaimSize"
"CLM65171","lessthan100K"
"CLM65172","100K-lessthan200K"
"CLM65175","lessthan100K"
"CLM65176","lessthan100K"
"CLM65177","100K-lessthan200K"
"CLM65179","lessthan100K"
"CLM65180","lessthan100K"
"CLM65185","lessthan100K"
"CLM65193","100K-lessthan200K"
"CLM65194","100K-lessthan200K"
"CLM65196","100K-lessthan200K"
"CLM65204","100K-lessthan200K"
"CLM65206","lessthan100K"
"CLM65210","lessthan100K"
"CLM65212","lessthan100K"
"CLM65213","100K-lessthan200K"
"CLM65217","200KandAbove"
"CLM65220","lessthan100K"
"CLM65222","100K-lessthan200K"
"CLM65226","lessthan100K"
"CLM65231","lessthan100K"
"CLM65233","lessthan100K"
"CLM65234","200KandAbove"
"CLM65239","100K-lessthan200K"
"CLM65243","100K-lessthan200K"
"CLM65247","100K-lessthan200K"
"CLM65250","lessthan100K"
"CLM65256","lessthan100K"
"CLM65261","200KandAbove"
"CLM65264","lessthan100K"
"CLM65268","100K-lessthan200K"
"CLM65270","lessthan100K"
"CLM65276","lessthan100K"
"CLM65280","lessthan100K"
"CLM65283","lessthan100K"
"CLM65286","lessthan100K"
"CLM65288","lessthan100K"
"CLM65293","lessthan100K"
"CLM65300","lessthan100K"
"CLM65301","200KandAbove"
"CLM65304","lessthan100K"
"CLM65307","lessthan100K"
"CLM65311","lessthan100K"
"CLM65314","lessthan100K"
"CLM65318","100K-lessthan200K"
"CLM65323","lessthan100K"
"CLM65325","lessthan100K"
"CLM65329","lessthan100K"
"CLM65338","200KandAbove"
"CLM65344","lessthan100K"
"CLM65345","100K-lessthan200K"
"CLM65358","100K-lessthan200K"
"CLM65359","200KandAbove"
"CLM65364","100K-lessthan200K"
"CLM65365","lessthan100K"
"CLM65370","100K-lessthan200K"
"CLM65372","lessthan100K"
"CLM65379","lessthan100K"
"CLM65384","200KandAbove"
"CLM65385","100K-lessthan200K"
"CLM65386","200KandAbove"
"CLM65389","100K-lessthan200K"
"CLM65407","200KandAbove"
"CLM65411","lessthan100K"
"CLM65415","100K-lessthan200K"
"CLM65417","lessthan100K"
"CLM65418","lessthan100K"
"CLM65419","200KandAbove"
"CLM65425","lessthan100K"
"CLM65428","lessthan100K"
"CLM65436","lessthan100K"
"CLM65440","200KandAbove"
"CLM65441","200KandAbove"
"CLM65442","lessthan100K"
"CLM65447","lessthan100K"
"CLM65450","200KandAbove"
"CLM65454","lessthan100K"
"CLM65455","100K-lessthan200K"
"CLM65456","lessthan100K"
"CLM65458","200KandAbove"
"CLM65460","lessthan100K"
"CLM65461","200KandAbove"
"CLM65471","lessthan100K"
"CLM65480","lessthan100K"
"CLM65483","200KandAbove"
"CLM65485","100K-lessthan200K"
"CLM65486","lessthan100K"
"CLM65497","lessthan100K"
"CLM65502","lessthan100K"
"CLM65503","200KandAbove"
"CLM65526","200KandAbove"
"CLM65537","100K-lessthan200K"
"CLM65540","200KandAbove"
"CLM65541","200KandAbove"
"CLM65543","lessthan100K"
"CLM65547","200KandAbove"
"CLM65548","lessthan100K"
"CLM65551","lessthan100K"
"CLM65552","100K-lessthan200K"
"CLM65554","lessthan100K"
"CLM65559","lessthan100K"
"CLM65565","lessthan100K"
"CLM65567","100K-lessthan200K"
"CLM65569","200KandAbove"
"CLM65571","lessthan100K"
"CLM65573","lessthan100K"
"CLM65574","100K-lessthan200K"
"CLM65576","lessthan100K"
"CLM65581","lessthan100K"
"CLM65584","lessthan100K"
"CLM65586","lessthan100K"
"CLM65589","lessthan100K"
"CLM65591","lessthan100K"
"CLM65601","lessthan100K"
"CLM65604","lessthan100K"
"CLM65606","lessthan100K"
"CLM65608","200KandAbove"
"CLM65609","200KandAbove"
"CLM65612","lessthan100K"
"CLM65615","200KandAbove"
"CLM65619","lessthan100K"
"CLM65623","100K-lessthan200K"
"CLM65624","200KandAbove"
"CLM65631","100K-lessthan200K"
"CLM65636","lessthan100K"
"CLM65640","lessthan100K"
"CLM65641","100K-lessthan200K"
"CLM65642","100K-lessthan200K"
"CLM65646","lessthan100K"
"CLM65649","100K-lessthan200K"
"CLM65651","lessthan100K"
"CLM65660","lessthan100K"
"CLM65661","lessthan100K"
"CLM65667","100K-lessthan200K"
"CLM65673","100K-lessthan200K"
"CLM65674","lessthan100K"
"CLM65677","100K-lessthan200K"
"CLM65683","lessthan100K"
"CLM65684","lessthan100K"
"CLM65700","100K-lessthan200K"
"CLM65703","100K-lessthan200K"
"CLM65715","lessthan100K"
"CLM65719","lessthan100K"
"CLM65723","100K-lessthan200K"
"CLM65728","200KandAbove"
"CLM65745","lessthan100K"
"CLM65746","lessthan100K"
"CLM65748","lessthan100K"
"CLM65761","100K-lessthan200K"
"CLM65772","lessthan100K"
"CLM65774","100K-lessthan200K"
"CLM65777","100K-lessthan200K"
"CLM65779","lessthan100K"
"CLM65780","lessthan100K"
"CLM65782","lessthan100K"
"CLM65785","100K-lessthan200K"
"CLM65789","200KandAbove"
"CLM65792","200KandAbove"
"CLM65800","lessthan100K"
"CLM65806","lessthan100K"
"CLM65817","100K-lessthan200K"
"CLM65818","100K-lessthan200K"
"CLM65823","100K-lessthan200K"
"CLM65828","lessthan100K"
"CLM65831","lessthan100K"
"CLM65833","lessthan100K"
"CLM65848","200KandAbove"
"CLM65850","100K-lessthan200K"
"CLM65854","100K-lessthan200K"
"CLM65855","lessthan100K"
"CLM65857","200KandAbove"
"CLM65863","lessthan100K"
"CLM65870","lessthan100K"
"CLM65872","lessthan100K"
"CLM65873","100K-lessthan200K"
"CLM65875","200KandAbove"
"CLM65878","lessthan100K"
"CLM65880","lessthan100K"
"CLM65886","lessthan100K"
"CLM65890","lessthan100K"
"CLM65892","lessthan100K"
"CLM65895","200KandAbove"
"CLM65900","100K-lessthan200K"
"CLM65906","lessthan100K"
"CLM65925","100K-lessthan200K"
"CLM65926","lessthan100K"
"CLM65927","lessthan100K"
"CLM65931","100K-lessthan200K"
"CLM65932","lessthan100K"
"CLM65935","lessthan100K"
"CLM65947","lessthan100K"
"CLM65948","lessthan100K"
"CLM65949","100K-lessthan200K"
"CLM65951","200KandAbove"
"CLM65953","200KandAbove"
"CLM65958","lessthan100K"
"CLM65959","lessthan100K"
"CLM65966","lessthan100K"
"CLM65974","lessthan100K"
"CLM65975","lessthan100K"
"CLM65980","100K-lessthan200K"
"CLM65983","200KandAbove"
"CLM65989","lessthan100K"
"CLM65990","lessthan100K"
"CLM65998","200KandAbove"
"CLM66000","lessthan100K"
"CLM66011","100K-lessthan200K"
"CLM66016","lessthan100K"
"CLM66020","100K-lessthan200K"
"CLM66026","100K-lessthan200K"
"CLM66028","lessthan100K"
"CLM66030","lessthan100K"
"CLM66031","lessthan100K"
"CLM66033","100K-lessthan200K"
"CLM66035","lessthan100K"
"CLM66039","200KandAbove"
"CLM66040","lessthan100K"
"CLM66045","100K-lessthan200K"
"CLM66047","100K-lessthan200K"
"CLM66052","lessthan100K"
"CLM66053","lessthan100K"
"CLM66063","lessthan100K"
"CLM66064","lessthan100K"
"CLM66069","lessthan100K"
"CLM66070","lessthan100K"
"CLM66075","100K-lessthan200K"
"CLM66076","200KandAbove"
"CLM66078","200KandAbove"
"CLM66081","lessthan100K"
"CLM66084","200KandAbove"
"CLM66085","100K-lessthan200K"
"CLM66092","200KandAbove"
"CLM66096","lessthan100K"
"CLM66097","lessthan100K"
"CLM66099","lessthan100K"
"CLM66111","lessthan100K"
"CLM66117","lessthan100K"
"CLM66120","200KandAbove"
"CLM66124","100K-lessthan200K"
"CLM66126","100K-lessthan200K"
"CLM66127","lessthan100K"
"CLM66134","100K-lessthan200K"
"CLM66138","lessthan100K"
"CLM66143","lessthan100K"
"CLM66144","100K-lessthan200K"
"CLM66163","lessthan100K"
"CLM66164","lessthan100K"
"CLM66167","lessthan100K"
"CLM66174","lessthan100K"
"CLM66192","lessthan100K"
"CLM66195","lessthan100K"
"CLM66196","200KandAbove"
"CLM66201","lessthan100K"
"CLM66202","lessthan100K"
"CLM66210","lessthan100K"
"CLM66213","100K-lessthan200K"
"CLM66218","lessthan100K"
"CLM66220","lessthan100K"
"CLM66227","lessthan100K"
"CLM66228","lessthan100K"
"CLM66230","lessthan100K"
"CLM66238","100K-lessthan200K"
"CLM66241","lessthan100K"
"CLM66242","100K-lessthan200K"
"CLM66243","lessthan100K"
"CLM66250","lessthan100K"
"CLM66252","100K-lessthan200K"
"CLM66262","100K-lessthan200K"
"CLM66270","100K-lessthan200K"
"CLM66271","200KandAbove"
"CLM66276","lessthan100K"
"CLM66278","100K-lessthan200K"
"CLM66291","100K-lessthan200K"
"CLM66292","lessthan100K"
"CLM66297","lessthan100K"
"CLM66307","lessthan100K"
"CLM66308","lessthan100K"
"CLM66312","lessthan100K"
"CLM66313","lessthan100K"
"CLM66315","200KandAbove"
"CLM66320","lessthan100K"
"CLM66322","200KandAbove"
"CLM66324","lessthan100K"
"CLM66329","200KandAbove"
"CLM66336","lessthan100K"
"CLM66338","lessthan100K"
"CLM66346","lessthan100K"
"CLM66350","lessthan100K"
"CLM66353","100K-lessthan200K"
"CLM66356","200KandAbove"
"CLM66358","100K-lessthan200K"
"CLM66359","100K-lessthan200K"
"CLM66362","lessthan100K"
"CLM66364","lessthan100K"
"CLM66366","200KandAbove"
"CLM66367","200KandAbove"
"CLM66378","100K-lessthan200K"
"CLM66379","100K-lessthan200K"
"CLM66380","200KandAbove"
"CLM66381","200KandAbove"
"CLM66389","lessthan100K"
"CLM66398","lessthan100K"
"CLM66399","100K-lessthan200K"
"CLM66402","lessthan100K"
"CLM66407","100K-lessthan200K"
"CLM66411","200KandAbove"
"CLM66413","lessthan100K"
"CLM66414","lessthan100K"
"CLM66416","lessthan100K"
"CLM66419","lessthan100K"
"CLM66424","lessthan100K"
"CLM66430","lessthan100K"
"CLM66433","lessthan100K"
"CLM66434","lessthan100K"
"CLM66435","200KandAbove"
"CLM66437","lessthan100K"
"CLM66441","lessthan100K"
"CLM66453","100K-lessthan200K"
"CLM66454","lessthan100K"
"CLM66462","lessthan100K"
"CLM66464","lessthan100K"
"CLM66466","100K-lessthan200K"
"CLM66468","lessthan100K"
"CLM66474","100K-lessthan200K"
"CLM66476","lessthan100K"
"CLM66481","lessthan100K"
"CLM66483","lessthan100K"
"CLM66490","lessthan100K"
"CLM66494","100K-lessthan200K"
"CLM66495","lessthan100K"
"CLM66504","100K-lessthan200K"
"CLM66507","200KandAbove"
"CLM66512","lessthan100K"
"CLM66514","100K-lessthan200K"
"CLM66526","lessthan100K"
"CLM66528","100K-lessthan200K"
"CLM66529","100K-lessthan200K"
"CLM66531","200KandAbove"
"CLM66537","lessthan100K"
"CLM66538","100K-lessthan200K"
"CLM66539","200KandAbove"
"CLM66542","100K-lessthan200K"
"CLM66546","lessthan100K"
"CLM66547","100K-lessthan200K"
"CLM66551","lessthan100K"
"CLM66555","lessthan100K"
"CLM66566","100K-lessthan200K"
"CLM66567","lessthan100K"
"CLM66572","lessthan100K"
"CLM66577","lessthan100K"
"CLM66582","200KandAbove"
"CLM66587","lessthan100K"
"CLM66590","lessthan100K"
"CLM66604","lessthan100K"
"CLM66605","lessthan100K"
"CLM66606","lessthan100K"
"CLM66610","lessthan100K"
"CLM66614","100K-lessthan200K"
"CLM66620","200KandAbove"
"CLM66630","lessthan100K"
"CLM66636","200KandAbove"
"CLM66653","200KandAbove"
"CLM66655","200KandAbove"
"CLM66659","lessthan100K"
"CLM66661","lessthan100K"
"CLM66668","200KandAbove"
"CLM66669","200KandAbove"
"CLM66671","lessthan100K"
"CLM66683","100K-lessthan200K"
"CLM66685","lessthan100K"
"CLM66687","100K-lessthan200K"
"CLM66691","100K-lessthan200K"
"CLM66692","lessthan100K"
"CLM66704","100K-lessthan200K"
"CLM66706","lessthan100K"
"CLM66710","100K-lessthan200K"
"CLM66712","lessthan100K"
"CLM66713","lessthan100K"
"CLM66714","lessthan100K"
"CLM66716","lessthan100K"
"CLM66717","lessthan100K"
"CLM66720","lessthan100K"
"CLM66724","lessthan100K"
"CLM66725","200KandAbove"
"CLM66726","100K-lessthan200K"
"CLM66728","lessthan100K"
"CLM66729","lessthan100K"
"CLM66734","lessthan100K"
"CLM66736","lessthan100K"
"CLM66739","lessthan100K"
"CLM66742","lessthan100K"
"CLM66745","lessthan100K"
"CLM66747","lessthan100K"
"CLM66755","100K-lessthan200K"
"CLM66760","200KandAbove"
"CLM66761","lessthan100K"
"CLM66764","100K-lessthan200K"
"CLM66765","lessthan100K"
"CLM66770","lessthan100K"
"CLM66771","lessthan100K"
"CLM66775","lessthan100K"
"CLM66776","lessthan100K"
"CLM66782","lessthan100K"
"CLM66783","lessthan100K"
"CLM66785","200KandAbove"
"CLM66790","lessthan100K"
"CLM66793","lessthan100K"
"CLM66810","200KandAbove"
"CLM66819","200KandAbove"
"CLM66823","200KandAbove"
"CLM66824","lessthan100K"
"CLM66831","lessthan100K"
"CLM66837","200KandAbove"
"CLM66842","100K-lessthan200K"
"CLM66846","lessthan100K"
"CLM66847","lessthan100K"
"CLM66852","lessthan100K"
"CLM66853","lessthan100K"
"CLM66856","100K-lessthan200K"
"CLM66862","200KandAbove"
"CLM66872","100K-lessthan200K"
"CLM66874","200KandAbove"
"CLM66875","100K-lessthan200K"
"CLM66876","lessthan100K"
"CLM66877","lessthan100K"
"CLM66883","lessthan100K"
"CLM66886","lessthan100K"
"CLM66899","lessthan100K"
"CLM66909","200KandAbove"
"CLM66913","lessthan100K"
"CLM66914","100K-lessthan200K"
"CLM66919","lessthan100K"
"CLM66924","200KandAbove"
"CLM66927","lessthan100K"
"CLM66932","100K-lessthan200K"
"CLM66936","lessthan100K"
"CLM66940","lessthan100K"
"CLM66944","lessthan100K"
"CLM66945","lessthan100K"
"CLM66950","lessthan100K"
"CLM66953","100K-lessthan200K"
"CLM66954","lessthan100K"
"CLM66956","200KandAbove"
"CLM66971","lessthan100K"
"CLM66973","200KandAbove"
"CLM66982","lessthan100K"
"CLM66987","lessthan100K"
"CLM66991","100K-lessthan200K"
"CLM66998","lessthan100K"
"CLM67002","100K-lessthan200K"
"CLM67013","lessthan100K"
"CLM67014","100K-lessthan200K"
"CLM67016","100K-lessthan200K"
"CLM67021","200KandAbove"
"CLM67022","200KandAbove"
"CLM67026","lessthan100K"
"CLM67028","100K-lessthan200K"
"CLM67029","lessthan100K"
"CLM67032","lessthan100K"
"CLM67036","200KandAbove"
"CLM67039","lessthan100K"
"CLM67040","100K-lessthan200K"
"CLM67044","100K-lessthan200K"
"CLM67046","100K-lessthan200K"
"CLM67050","lessthan100K"
"CLM67051","lessthan100K"
"CLM67053","lessthan100K"
"CLM67055","200KandAbove"
"CLM67059","lessthan100K"
"CLM67062","200KandAbove"
"CLM67063","lessthan100K"
"CLM67070","lessthan100K"
"CLM67071","lessthan100K"
"CLM67085","lessthan100K"
"CLM67087","lessthan100K"
"CLM67090","lessthan100K"
"CLM67096","100K-lessthan200K"
"CLM67097","lessthan100K"
"CLM67099","lessthan100K"
"CLM67100","lessthan100K"
"CLM67104","lessthan100K"
"CLM67105","100K-lessthan200K"
"CLM67112","lessthan100K"
"CLM67114","200KandAbove"
"CLM67127","lessthan100K"
"CLM67131","lessthan100K"
"CLM67137","100K-lessthan200K"
"CLM67141","200KandAbove"
"CLM67142","100K-lessthan200K"
"CLM67149","lessthan100K"
"CLM67150","lessthan100K"
"CLM67156","lessthan100K"
"CLM67160","lessthan100K"
"CLM67163","lessthan100K"
"CLM67168","100K-lessthan200K"
"CLM67169","200KandAbove"
"CLM67170","200KandAbove"
"CLM67173","200KandAbove"
"CLM67184","100K-lessthan200K"
"CLM67185","lessthan100K"
"CLM67189","lessthan100K"
"CLM67198","lessthan100K"
"CLM67209","lessthan100K"
"CLM67212","lessthan100K"
"CLM67215","lessthan100K"
"CLM67220","200KandAbove"
"CLM67225","200KandAbove"
"CLM67226","lessthan100K"
"CLM67231","lessthan100K"
"CLM67235","100K-lessthan200K"
"CLM67241","100K-lessthan200K"
"CLM67244","lessthan100K"
"CLM67245","100K-lessthan200K"
"CLM67251","200KandAbove"
"CLM67252","100K-lessthan200K"
"CLM67253","200KandAbove"
"CLM67254","lessthan100K"
"CLM67259","200KandAbove"
"CLM67263","lessthan100K"
"CLM67278","100K-lessthan200K"
"CLM67279","lessthan100K"
"CLM67300","100K-lessthan200K"
"CLM67303","lessthan100K"
"CLM67304","lessthan100K"
"CLM67307","100K-lessthan200K"
"CLM67309","lessthan100K"
"CLM67321","200KandAbove"
"CLM67323","100K-lessthan200K"
"CLM67324","lessthan100K"
"CLM67331","200KandAbove"
"CLM67334","100K-lessthan200K"
"CLM67338","200KandAbove"
"CLM67339","200KandAbove"
"CLM67340","100K-lessthan200K"
"CLM67345","lessthan100K"
"CLM67363","200KandAbove"
"CLM67373","lessthan100K"
"CLM67378","lessthan100K"
"CLM67379","lessthan100K"
"CLM67385","100K-lessthan200K"
"CLM67393","100K-lessthan200K"
"CLM67408","lessthan100K"
"CLM67409","lessthan100K"
"CLM67411","lessthan100K"
"CLM67412","lessthan100K"
"CLM67416","lessthan100K"
"CLM67417","lessthan100K"
"CLM67418","lessthan100K"
"CLM67430","lessthan100K"
"CLM67432","100K-lessthan200K"
"CLM67433","lessthan100K"
"CLM67436","lessthan100K"
"CLM67439","lessthan100K"
"CLM67441","lessthan100K"
"CLM67450","100K-lessthan200K"
"CLM67451","lessthan100K"
"CLM67461","lessthan100K"
"CLM67467","200KandAbove"
"CLM67477","lessthan100K"
"CLM67481","100K-lessthan200K"
"CLM67489","200KandAbove"
"CLM67492","100K-lessthan200K"
"CLM67493","lessthan100K"
"CLM67499","lessthan100K"
"CLM67504","200KandAbove"
"CLM67505","lessthan100K"
"CLM67518","lessthan100K"
"CLM67522","100K-lessthan200K"
"CLM67525","lessthan100K"
"CLM67527","200KandAbove"
"CLM67528","lessthan100K"
"CLM67532","lessthan100K"
"CLM67533","lessthan100K"
"CLM67535","100K-lessthan200K"
"CLM67537","200KandAbove"
"CLM67538","100K-lessthan200K"
"CLM67542","lessthan100K"
"CLM67545","lessthan100K"
"CLM67547","lessthan100K"
"CLM67548","200KandAbove"
"CLM67552","lessthan100K"
"CLM67553","lessthan100K"
"CLM67560","100K-lessthan200K"
"CLM67565","lessthan100K"
"CLM67568","lessthan100K"
"CLM67569","200KandAbove"
"CLM67575","200KandAbove"
"CLM67583","100K-lessthan200K"
"CLM67584","100K-lessthan200K"
"CLM67588","lessthan100K"
"CLM67590","100K-lessthan200K"
"CLM67594","100K-lessthan200K"
"CLM67595","lessthan100K"
"CLM67608","lessthan100K"
"CLM67609","lessthan100K"
"CLM67612","lessthan100K"
"CLM67617","lessthan100K"
"CLM67622","200KandAbove"
"CLM67623","lessthan100K"
"CLM67627","200KandAbove"
"CLM67632","100K-lessthan200K"
"CLM67634","lessthan100K"
"CLM67637","lessthan100K"
"CLM67640","lessthan100K"
"CLM67642","100K-lessthan200K"
"CLM67644","lessthan100K"
"CLM67645","lessthan100K"
"CLM67650","200KandAbove"
"CLM67653","lessthan100K"
"CLM67660","200KandAbove"
"CLM67663","lessthan100K"
"CLM67679","200KandAbove"
"CLM67681","lessthan100K"
"CLM67683","lessthan100K"
"CLM67685","100K-lessthan200K"
"CLM67691","lessthan100K"
"CLM67693","200KandAbove"
"CLM67694","lessthan100K"
"CLM67695","100K-lessthan200K"
"CLM67698","lessthan100K"
"CLM67702","lessthan100K"
"CLM67703","lessthan100K"
"CLM67706","lessthan100K"
"CLM67723","100K-lessthan200K"
"CLM67730","200KandAbove"
"CLM67732","lessthan100K"
"CLM67734","100K-lessthan200K"
"CLM67735","200KandAbove"
"CLM67738","lessthan100K"
"CLM67739","100K-lessthan200K"
"CLM67740","lessthan100K"
"CLM67743","lessthan100K"
"CLM67747","200KandAbove"
"CLM67755","100K-lessthan200K"
"CLM67764","lessthan100K"
"CLM67766","lessthan100K"
"CLM67768","lessthan100K"
"CLM67769","lessthan100K"
"CLM67770","100K-lessthan200K"
"CLM67771","lessthan100K"
"CLM67773","lessthan100K"
"CLM67780","200KandAbove"
"CLM67785","lessthan100K"
"CLM67786","100K-lessthan200K"
"CLM67787","lessthan100K"
"CLM67797","100K-lessthan200K"
"CLM67799","lessthan100K"
"CLM67809","lessthan100K"
"CLM67814","100K-lessthan200K"
"CLM67815","lessthan100K"
"CLM67816","lessthan100K"
"CLM67819","lessthan100K"
"CLM67822","lessthan100K"
"CLM67824","lessthan100K"
"CLM67827","200KandAbove"
"CLM67834","lessthan100K"
"CLM67835","lessthan100K"
"CLM67848","lessthan100K"
"CLM67855","lessthan100K"
"CLM67856","lessthan100K"
"CLM67861","lessthan100K"
"CLM67862","200KandAbove"
"CLM67865","lessthan100K"
"CLM67870","100K-lessthan200K"
"CLM67874","lessthan100K"
"CLM67877","lessthan100K"
"CLM67879","100K-lessthan200K"
"CLM67882","lessthan100K"
"CLM67892","100K-lessthan200K"
"CLM67901","200KandAbove"
"CLM67902","lessthan100K"
"CLM67907","200KandAbove"
"CLM67910","lessthan100K"
"CLM67911","200KandAbove"
"CLM67912","100K-lessthan200K"
"CLM67919","200KandAbove"
"CLM67922","200KandAbove"
"CLM67929","200KandAbove"
"CLM67936","100K-lessthan200K"
"CLM67938","200KandAbove"
"CLM67942","lessthan100K"
"CLM67948","lessthan100K"
"CLM67953","lessthan100K"
"CLM67954","lessthan100K"
"CLM67956","100K-lessthan200K"
"CLM67960","200KandAbove"
"CLM67964","lessthan100K"
"CLM67965","100K-lessthan200K"
"CLM67971","200KandAbove"
"CLM67979","200KandAbove"
"CLM67983","200KandAbove"
"CLM67986","lessthan100K"
"CLM67990","lessthan100K"
"CLM67993","100K-lessthan200K"
"CLM67994","lessthan100K"
"CLM67996","lessthan100K"
"CLM68000","lessthan100K"
"CLM68001","100K-lessthan200K"
"CLM68009","lessthan100K"
"CLM68011","100K-lessthan200K"
"CLM68012","lessthan100K"
"CLM68013","200KandAbove"
"CLM68023","lessthan100K"
"CLM68040","lessthan100K"
"CLM68053","100K-lessthan200K"
"CLM68057","lessthan100K"
"CLM68058","200KandAbove"
"CLM68062","100K-lessthan200K"
"CLM68067","lessthan100K"
"CLM68071","lessthan100K"
"CLM68085","lessthan100K"
"CLM68086","lessthan100K"
"CLM68087","lessthan100K"
"CLM68092","lessthan100K"
"CLM68093","100K-lessthan200K"
"CLM68095","lessthan100K"
"CLM68101","lessthan100K"
"CLM68104","lessthan100K"
"CLM68107","lessthan100K"
"CLM68110","100K-lessthan200K"
"CLM68112","lessthan100K"
"CLM68113","lessthan100K"
"CLM68114","lessthan100K"
"CLM68115","lessthan100K"
"CLM68123","lessthan100K"
"CLM68130","lessthan100K"
"CLM68132","100K-lessthan200K"
"CLM68136","200KandAbove"
"CLM68137","lessthan100K"
"CLM68141","200KandAbove"
"CLM68142","100K-lessthan200K"
"CLM68145","100K-lessthan200K"
"CLM68146","lessthan100K"
"CLM68150","lessthan100K"
"CLM68153","lessthan100K"
"CLM68155","200KandAbove"
"CLM68161","100K-lessthan200K"
"CLM68163","lessthan100K"
"CLM68165","lessthan100K"
"CLM68166","lessthan100K"
"CLM68169","lessthan100K"
"CLM68171","lessthan100K"
"CLM68177","lessthan100K"
"CLM68187","200KandAbove"
"CLM68189","lessthan100K"
"CLM68191","lessthan100K"
"CLM68197","lessthan100K"
"CLM68210","lessthan100K"
"CLM68216","lessthan100K"
"CLM68219","lessthan100K"
"CLM68220","lessthan100K"
"CLM68221","200KandAbove"
"CLM68222","lessthan100K"
"CLM68224","200KandAbove"
"CLM68240","lessthan100K"
"CLM68249","lessthan100K"
"CLM68259","100K-lessthan200K"
"CLM68261","lessthan100K"
"CLM68268","200KandAbove"
"CLM68274","200KandAbove"
"CLM68275","lessthan100K"
"CLM68276","lessthan100K"
"CLM68277","lessthan100K"
"CLM68278","lessthan100K"
"CLM68279","lessthan100K"
"CLM68281","100K-lessthan200K"
"CLM68285","lessthan100K"
"CLM68291","lessthan100K"
"CLM68292","lessthan100K"
"CLM68293","lessthan100K"
"CLM68294","lessthan100K"
"CLM68296","lessthan100K"
"CLM68297","100K-lessthan200K"
"CLM68304","lessthan100K"
"CLM68305","lessthan100K"
"CLM68308","lessthan100K"
"CLM68309","lessthan100K"
"CLM68318","lessthan100K"
"CLM68319","lessthan100K"
"CLM68321","200KandAbove"
"CLM68322","lessthan100K"
"CLM68324","lessthan100K"
"CLM68334","lessthan100K"
"CLM68343","200KandAbove"
"CLM68346","lessthan100K"
"CLM68347","lessthan100K"
"CLM68350","200KandAbove"
"CLM68353","lessthan100K"
"CLM68354","100K-lessthan200K"
"CLM68356","200KandAbove"
"CLM68368","100K-lessthan200K"
"CLM68370","lessthan100K"
"CLM68373","100K-lessthan200K"
"CLM68376","100K-lessthan200K"
"CLM68384","200KandAbove"
"CLM68386","lessthan100K"
"CLM68388","lessthan100K"
"CLM68390","200KandAbove"
"CLM68392","lessthan100K"
"CLM68394","100K-lessthan200K"
"CLM68395","200KandAbove"
"CLM68397","lessthan100K"
"CLM68402","lessthan100K"
"CLM68405","lessthan100K"
"CLM68412","lessthan100K"
"CLM68414","lessthan100K"
"CLM68417","200KandAbove"
"CLM68422","lessthan100K"
"CLM68423","lessthan100K"
"CLM68425","lessthan100K"
"CLM68427","lessthan100K"
"CLM68431","lessthan100K"
"CLM68434","100K-lessthan200K"
"CLM68437","100K-lessthan200K"
"CLM68439","200KandAbove"
"CLM68440","lessthan100K"
"CLM68441","lessthan100K"
"CLM68444","lessthan100K"
"CLM68445","100K-lessthan200K"
"CLM68453","lessthan100K"
"CLM68456","200KandAbove"
"CLM68460","100K-lessthan200K"
"CLM68463","lessthan100K"
"CLM68468","100K-lessthan200K"
"CLM68473","lessthan100K"
"CLM68477","lessthan100K"
"CLM68479","100K-lessthan200K"
"CLM68481","200KandAbove"
"CLM68486","lessthan100K"
"CLM68489","100K-lessthan200K"
"CLM68495","100K-lessthan200K"
"CLM68499","lessthan100K"
"CLM68505","100K-lessthan200K"
"CLM68506","100K-lessthan200K"
"CLM68509","200KandAbove"
"CLM68530","100K-lessthan200K"
"CLM68532","100K-lessthan200K"
"CLM68533","lessthan100K"
"CLM68536","lessthan100K"
"CLM68538","lessthan100K"
"CLM68540","lessthan100K"
"CLM68551","lessthan100K"
"CLM68559","200KandAbove"
"CLM68561","lessthan100K"
"CLM68564","lessthan100K"
"CLM68569","lessthan100K"
"CLM68583","lessthan100K"
"CLM68585","lessthan100K"
"CLM68592","lessthan100K"
"CLM68595","100K-lessthan200K"
"CLM68596","lessthan100K"
"CLM68601","lessthan100K"
"CLM68604","200KandAbove"
"CLM68610","lessthan100K"
"CLM68611","lessthan100K"
"CLM68614","200KandAbove"
"CLM68617","lessthan100K"
"CLM68618","lessthan100K"
"CLM68620","lessthan100K"
"CLM68626","200KandAbove"
"CLM68627","200KandAbove"
"CLM68638","100K-lessthan200K"
"CLM68639","200KandAbove"
"CLM68647","100K-lessthan200K"
"CLM68656","lessthan100K"
"CLM68661","lessthan100K"
"CLM68667","lessthan100K"
"CLM68670","lessthan100K"
"CLM68674","lessthan100K"
"CLM68675","100K-lessthan200K"
"CLM68681","lessthan100K"
"CLM68684","200KandAbove"
"CLM68688","lessthan100K"
"CLM68692","lessthan100K"
"CLM68695","100K-lessthan200K"
"CLM68701","lessthan100K"
"CLM68706","lessthan100K"
"CLM68712","200KandAbove"
"CLM68715","lessthan100K"
"CLM68716","lessthan100K"
"CLM68717","lessthan100K"
"CLM68718","lessthan100K"
"CLM68731","lessthan100K"
"CLM68734","lessthan100K"
"CLM68735","200KandAbove"
"CLM68744","200KandAbove"
"CLM68747","100K-lessthan200K"
"CLM68749","lessthan100K"
"CLM68750","lessthan100K"
"CLM68752","200KandAbove"
"CLM68755","lessthan100K"
